title,date,country,tags/0,tags/1,tags/2,tags/3,image,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15
The Horse Fair,1852,French,Men,Horse Riding,Horses,,https://images.metmuseum.org/CRDImages/ep/original/DT44.jpg,,,,,,,,,,,,
View from the Quai d'Orsay,1854,Dutch,Men,Rivers,Boats,,https://images.metmuseum.org/CRDImages/ep/original/DT5338.jpg,,,,,,,,,,,,
Self-Portrait,1855,French,Men,Self-portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DT1922.jpg,,,,,,,,,,,,
Self-Portrait,1856,French,Men,Self-portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DT1979.jpg,,,,,,,,,,,,
Louis Gueymard (1822–1880) as Robert le Diable,1857,French,Men,Portraits,Actors,,https://images.metmuseum.org/CRDImages/ep/original/DT1975.jpg,,,,,,,,,,,,
Portrait of a Man,1857,French,Men,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DT1968.jpg,,,,,,,,,,,,
Gathering Wood,1858,Dutch,Men,Horses,Working,Transportation,https://images.metmuseum.org/CRDImages/ep/original/DP207320.jpg,,,,,,,,,,,,
The Return to the Fold,1858,Dutch,Men,Dogs,Sheep,Landscapes,https://images.metmuseum.org/CRDImages/ep/original/ep14.40.816.bw.R.jpg,Shepherds,,,,,,,,,,,
Baron Alexander von Humboldt (1769–1859),1859,German,Men,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DP-1411-001.jpg,,,,,,,,,,,,
"The Two Central Figures in ""Derby Day""",1860,British,Men,Women,,,https://images.metmuseum.org/CRDImages/ep/original/DP169994.jpg,,,,,,,,,,,,
The Spanish Singer,1860,French,Men,Portraits,Guitars,Musicians,https://images.metmuseum.org/CRDImages/ep/original/dp130799.jpg,Singers,,,,,,,,,,,
Making the Splice between the Shore End and the Ocean Cable,1861,British,Men,Ships,,,https://images.metmuseum.org/CRDImages/ep/original/ep92.10.47.bw.R.jpg,,,,,,,,,,,,
Awaiting the Reply,1861,British,Men,,,,https://images.metmuseum.org/CRDImages/ep/original/DT318073.jpg,,,,,,,,,,,,
Charles Suisse,1861,French,Men,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DT1962.jpg,,,,,,,,,,,,
Henri Fantin-Latour (1836–1904),1861,French,Men,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DP338851.jpg,,,,,,,,,,,,
Florentine Poet,1861,French,Men,Women,,,https://images.metmuseum.org/CRDImages/ep/original/DP208015.jpg,,,,,,,,,,,,
Fishing,1862,French,Men,Women,Fishing,Dogs,https://images.metmuseum.org/CRDImages/ep/original/DT1563.jpg,Boats,,,,,,,,,,,
Young Man in the Costume of a Majo,1863,French,Men,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DT862.jpg,,,,,,,,,,,,
Don Quixote and Sancho Panza Entertained by Basil and Quiteria,1863,French,Men,Women,,,https://images.metmuseum.org/CRDImages/ep/original/DP318275.jpg,,,,,,,,,,,,
The Card Players,1863,French,Men,Playing Cards,,,https://images.metmuseum.org/CRDImages/ep/original/60393.jpg,,,,,,,,,,,,
"On the Beach, Dieppe",1864,French,Men,Women,Dogs,Seas,https://images.metmuseum.org/CRDImages/ep/original/DT11491.jpg,Beaches,,,,,,,,,,,
The Banks of the Seine at Conflans,1865,French,Men,Rivers,Forests,,https://images.metmuseum.org/CRDImages/ep/original/ep21.70.4.R.jpg,,,,,,,,,,,,
"On the Beach, Sunset",1865,French,Men,Women,Seas,Beaches,https://images.metmuseum.org/CRDImages/ep/original/DT1031.jpg,,,,,,,,,,,,
Two Men,1865,French,Men,,,,https://images.metmuseum.org/CRDImages/ep/original/DT6944.jpg,,,,,,,,,,,,
The Collector of Prints,1866,French,Men,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DT1920.jpg,,,,,,,,,,,,
A Matador,1866,French,Men,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DT1933.jpg,,,,,,,,,,,,
"Antoine Dominique Sauveur Aubert (born 1817), the Artist's Uncle, as a Monk",1866,French,Men,Portraits,Cross,Monks,https://images.metmuseum.org/CRDImages/ep/original/DT1977.jpg,,,,,,,,,,,,
"Antoine Dominique Sauveur Aubert (born 1817), the Artist's Uncle",1866,French,Men,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DT1408.jpg,,,,,,,,,,,,
James-Jacques-Joseph Tissot (1836–1902),1867,French,Men,Portraits,Artists,,https://images.metmuseum.org/CRDImages/ep/original/DT2117.jpg,,,,,,,,,,,,
Bashi-Bazouk,1868,French,Men,Portraits,Profiles,Orientalist,https://images.metmuseum.org/CRDImages/ep/original/DP243839.jpg,,,,,,,,,,,,
Joseph-Henri Altès (1826–1895),1868,French,Men,Profiles,,,https://images.metmuseum.org/CRDImages/ep/original/DT204709.jpg,,,,,,,,,,,,
The Dancing Class,1870,French,Men,Women,Dancing,Mirrors,https://images.metmuseum.org/CRDImages/ep/original/DT1564.jpg,,,,,,,,,,,,
Sulking,1870,French,Men,Women,Reading,,https://images.metmuseum.org/CRDImages/ep/original/DT1918.jpg,,,,,,,,,,,,
The Fishermen (Fantastic Scene),1870,French,Men,Women,Rivers,,https://images.metmuseum.org/CRDImages/ep/original/DT2157.jpg,,,,,,,,,,,,
Gustave Boyer (b. 1840) in a Straw Hat,1870,French,Men,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DT1938.jpg,,,,,,,,,,,,
The Rehearsal of the Ballet Onstage,1871,French,Men,Women,Dancing,Dancers,https://images.metmuseum.org/CRDImages/ep/original/DT1565.jpg,,,,,,,,,,,,
The Rehearsal Onstage,1871,French,Men,Women,Dancing,,https://images.metmuseum.org/CRDImages/ep/original/DT1006.jpg,,,,,,,,,,,,
Calling the Cows Home,1872,French,Men,Horns,Cows,,https://images.metmuseum.org/CRDImages/ep/original/DP345570.jpg,,,,,,,,,,,,
The Proposal,1872,French,Men,Women,,,https://images.metmuseum.org/CRDImages/ep/original/ep60.122.R.jpg,,,,,,,,,,,,
Arabs Crossing a Ford,1873,French,Men,Horse Riding,Rivers,Hills,https://images.metmuseum.org/CRDImages/ep/original/DP-16529-001.jpg,Orientalist,,,,,,,,,,,
Boating,1874,French,Men,Women,Boats,,https://images.metmuseum.org/CRDImages/ep/original/DT45.jpg,,,,,,,,,,,,
The Dance Lesson,1874,French,Men,Women,Dancing,Violins,https://images.metmuseum.org/CRDImages/ep/original/DT1883.jpg,,,,,,,,,,,,
A Dragoon on Horseback,1876,French,Men,Horse Riding,,,https://images.metmuseum.org/CRDImages/ep/original/ep08.136.5.bw.R.jpg,,,,,,,,,,,,
"Eugène Murer (Hyacinthe-Eugène Meunier, 1841–1906)",1877,French,Men,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DT1882.jpg,,,,,,,,,,,,
Portraits at the Stock Exchange,1878,French,Men,,,,https://images.metmuseum.org/CRDImages/ep/original/DT1044.jpg,,,,,,,,,,,,
George Moore (1852–1933) at the Café,1878,French,Men,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DT249052.jpg,,,,,,,,,,,,
Ludus pro patria (Patriotic Games),1878,French,Men,Female Nudes,Sports,Landscapes,https://images.metmuseum.org/CRDImages/ep/original/DP-14201-037.jpg,Athletes,,,,,,,,,,,
George Moore (1852–1933),1879,French,Men,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DT12026.jpg,,,,,,,,,,,,
The Storm,1880,French,Men,Women,,,https://images.metmuseum.org/CRDImages/ep/original/DT11964.jpg,,,,,,,,,,,,
Head of Jean-Baptiste Faure (1830–1914),1882,French,Men,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DT200593.jpg,,,,,,,,,,,,
View of the Seine,1882,French,Men,Rivers,Boats,,https://images.metmuseum.org/CRDImages/ep/original/DT211328.jpg,,,,,,,,,,,,
Jean-Baptiste Faure (1830–1914),1882,French,Men,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DP241909.jpg,,,,,,,,,,,,
The Organ Rehearsal,1885,French,Men,Women,Musicians,Singers,https://images.metmuseum.org/CRDImages/ep/original/DP160223.jpg,,,,,,,,,,,,
Pygmalion and Galatea,1885,French,Men,Female Nudes,Cupid,Galatea,https://images.metmuseum.org/CRDImages/ep/original/DP-14201-005.jpg,Pygmalion,Artists,,,,,,,,,,
Race Horses,1885,French,Men,Horse Riding,Jockeys,,https://images.metmuseum.org/CRDImages/ep/original/DP131000.jpg,,,,,,,,,,,,
Boatmen of Barcelona,1886,Spanish,Men,Boats,Ships,,https://images.metmuseum.org/CRDImages/ep/original/EP603.jpg,,,,,,,,,,,,
Self-Portrait with a Straw Hat (obverse: The Potato Peeler),1887,Dutch,Men,Self-portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DT1502_cropped2.jpg,,,,,,,,,,,,
Albert (René) Grenier (1858–1925),1887,French,Men,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DT2167.jpg,,,,,,,,,,,,
Self-Portrait,1888,French,Men,Self-portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DP-14201-015.jpg,,,,,,,,,,,,
The Allegory of the Sorbonne,1889,French,Men,Women,,,https://images.metmuseum.org/CRDImages/ep/original/DP-14201-031.jpg,,,,,,,,,,,,
The Shepherd's Song,1891,French,Men,Sheep,Shepherds,,https://images.metmuseum.org/CRDImages/ep/original/DP-14201-001.jpg,,,,,,,,,,,,
"The Englishman (William Tom Warrener, 1861–1934) at the Moulin Rouge",1892,French,Men,Women,,,https://images.metmuseum.org/CRDImages/ep/original/DT1500.jpg,,,,,,,,,,,,
Seated Peasant,1892,French,Men,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DT1944.jpg,,,,,,,,,,,,
Tahitian Landscape,1892,French,Men,Women,Horses,Landscapes,https://images.metmuseum.org/CRDImages/ep/original/DP-14936-043.jpg,,,,,,,,,,,,
Henri-Gabriel Ibels (1867–1936),1892,French,Men,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/EP5.jpg,,,,,,,,,,,,
Portrait of a General Officer,1705,French,Military,Men,Portraits,,https://images.metmuseum.org/CRDImages/ep/original/DP-413-001.jpg,,,,,,,,,,,,
The Turkish Patrol,1823,French,Military,Weapons,Men,Horse Riding,https://images.metmuseum.org/CRDImages/ep/original/DT202029.jpg,Orientalist,,,,,,,,,,,
Moonrise,1885,French,Moon,Landscapes,Evening,,https://images.metmuseum.org/CRDImages/ep/original/DP238263.jpg,,,,,,,,,,,,
Mountainous Landscape at Vicovaro,1786,Flemish,Mountains,Landscapes,,,https://images.metmuseum.org/CRDImages/ep/original/DP169450.jpg,,,,,,,,,,,,
Catania and Mount Etna,1847,British,Mountains,Landscapes,,,https://images.metmuseum.org/CRDImages/ep/original/DP169645.jpg,,,,,,,,,,,,
View of the Domaine Saint-Joseph,1886,French,Mountains,Landscapes,,,https://images.metmuseum.org/CRDImages/ep/original/DT1937.jpg,,,,,,,,,,,,
Mont Sainte-Victoire,1902,French,Mountains,Landscapes,,,https://images.metmuseum.org/CRDImages/ep/original/77J_045R2M.jpg,,,,,,,,,,,,
The Muse: History,1860,French,Muses,,,,https://images.metmuseum.org/CRDImages/ep/original/DP-16591-001.jpg,,,,,,,,,,,,
"The Public Viewing David’s ""Coronation"" at the Louvre",1810,French,Museums,Children,Men,Women,https://images.metmuseum.org/CRDImages/ep/original/DP270310.jpg,,,,,,,,,,,,
Saint Cecilia,1616,Flemish,Music,Reading,Pianos,Angels,https://images.metmuseum.org/CRDImages/ep/original/ep29.100.14.bw.R.jpg,Saints,,,,,,,,,,,
The Musician,1662,Dutch,Music,Musical Instruments,Women,Lutes,https://images.metmuseum.org/CRDImages/ep/original/DP-18251-001.jpg,Musicians,,,,,,,,,,,
David,1408,Italian,Musical Instruments,David,,,https://images.metmuseum.org/CRDImages/ep/original/DT1498.jpg,,,,,,,,,,,,
Saint Anne Enthroned with the Virgin and Child,1495,Spanish,Musical Instruments,Madonna and Child,Saint Anne,,https://images.metmuseum.org/CRDImages/ep/original/ep88.3.82.bw.R.jpg,,,,,,,,,,,,
The Coronation of the Virgin,1595,Italian,Musical Instruments,Doves,Virgin Mary,Gods,https://images.metmuseum.org/CRDImages/ep/original/DT11343.jpg,,,,,,,,,,,,
Lucas van Uffel (died 1637),1621,Flemish,Musical Instruments,Men,Portraits,Globes,https://images.metmuseum.org/CRDImages/ep/original/DT31.jpg,,,,,,,,,,,,
Tavern Scene,1649,Dutch,Musical Instruments,Taverns,Men,Women,https://images.metmuseum.org/CRDImages/ep/original/DP143160.jpg,Smoking,Drinking,Genre Scene,,,,,,,,,
Orpheus and Eurydice,1650,French,Musical Instruments,Orpheus,Forests,,https://images.metmuseum.org/CRDImages/ep/original/ep29.100.20.bw.R.jpg,,,,,,,,,,,,
Concert Champêtre,1729,French,Musical Instruments,Children,Men,Women,https://images.metmuseum.org/CRDImages/ep/original/DP317730.jpg,Landscapes,Musicians,,,,,,,,,,
A Musical Gathering at the Court of the Elector Karl Albrecht of Bavaria,1730,Flemish,Musical Instruments,Buildings,Men,Women,https://images.metmuseum.org/CRDImages/ep/original/ep32.75.4.bw.R.jpg,Musicians,,,,,,,,,,,
The Investiture of Bishop Harold as Duke of Franconia,1751,Italian,Musical Instruments,Arches,Men,Bishops,https://images.metmuseum.org/CRDImages/ep/original/DP123856.jpg,,,,,,,,,,,,
Allegory of Lyric Poetry,1753,French,Musical Instruments,Doves,Putti,Writing,https://images.metmuseum.org/CRDImages/ep/original/DP259113.jpg,,,,,,,,,,,,
"Portrait of a Woman, Said to be Madame Charles Simon Favart (Marie Justine Benoîte Duronceray, 1727–1772)",1757,French,Musical Instruments,Portraits,Women,Music,https://images.metmuseum.org/CRDImages/ep/original/DP324044.jpg,Musicians,,,,,,,,,,,
The Glorification of the Giustiniani Family,1783,Italian,Musical Instruments,Men,Women,Mythical Creatures,https://images.metmuseum.org/CRDImages/ep/original/DP123832.jpg,,,,,,,,,,,,
Joseph and Karl August von Klein,1810,German,Musical Instruments,Men,Portraits,Dogs,https://images.metmuseum.org/CRDImages/ep/original/ep95.14.85.R.jpg,,,,,,,,,,,,
Soldier Playing the Theorbo,1865,French,Musical Instruments,Soldiers,Men,,https://images.metmuseum.org/CRDImages/ep/original/DP140947.jpg,,,,,,,,,,,,
The Love Song,1868,British,Musical Instruments,Armor,Men,Women,https://images.metmuseum.org/CRDImages/ep/original/DP323394.jpg,,,,,,,,,,,,
"Cafe House, Cairo (Casting Bullets)",1870,French,Musical Instruments,Soldiers,Men,Women,https://images.metmuseum.org/CRDImages/ep/original/DT1037.jpg,Orientalist,,,,,,,,,,,
Dancers in the Rehearsal Room with a Double Bass,1882,French,Musical Instruments,Women,Dancers,,https://images.metmuseum.org/CRDImages/ep/original/DP275510.jpg,,,,,,,,,,,,
Madonna and Child with Seraphim and Cherubim,1449,Italian,Mythical Creatures,Madonna and Child,,,https://images.metmuseum.org/CRDImages/ep/original/DP213853.jpg,,,,,,,,,,,,
Adam; Eve,1495,Italian,Mythical Creatures,Eve,,,https://images.metmuseum.org/CRDImages/ep/original/DP246969.jpg,,,,,,,,,,,,
Dawn,1709,Italian,Mythical Creatures,Dawn,,,https://images.metmuseum.org/CRDImages/ep/original/DT11667.jpg,,,,,,,,,,,,
Allegory of Government: Wisdom Defeating Discord,1715,Dutch,Mythical Creatures,Clouds,,,https://images.metmuseum.org/CRDImages/ep/original/DP145894.jpg,,,,,,,,,,,,
Allegory of Autumn,1753,French,Mythical Creatures,,,,https://images.metmuseum.org/CRDImages/ep/original/DP259112.jpg,,,,,,,,,,,,
Virtue and Abundance,1760,Italian,Mythical Creatures,Cornucopia,,,https://images.metmuseum.org/CRDImages/ep/original/DP287634.jpg,,,,,,,,,,,,
Putti Harvesting Wheat,1770,Flemish,Mythical Creatures,Agriculture,,,https://images.metmuseum.org/CRDImages/ep/original/DP328697.jpg,,,,,,,,,,,,
The Sacrifice of Iphigenia,1789,Italian,Mythical Creatures,Diana,Deer,,https://images.metmuseum.org/CRDImages/ep/original/DP341857.jpg,,,,,,,,,,,,
Napoléon I (1769–1821),1800,French,Napoleon I,Men,Portraits,,https://images.metmuseum.org/CRDImages/ep/original/64090.jpg,,,,,,,,,,,,
Napoléon I (1769–1821),1810,French,Napoleon I,Men,Portraits,,https://images.metmuseum.org/CRDImages/ep/original/ep47.33.3.R.jpg,,,,,,,,,,,,
Napoléon I (1769–1821),1812,French,Napoleon I,Men,Portraits,,https://images.metmuseum.org/CRDImages/ep/original/DP327729.jpg,,,,,,,,,,,,
Napoleon Bonaparte (1769–1821),1830,French,Napoleon I,Men,Portraits,,https://images.metmuseum.org/CRDImages/ep/original/ep77.6.bw.R.jpg,,,,,,,,,,,,
Napoléon I (1769–1821) on Horseback,1830,Italian,Napoleon I,Portraits,Horse Riding,,https://images.metmuseum.org/CRDImages/ep/original/ep1992.104.R.jpg,,,,,,,,,,,,
The Nativity with Saints,1503,Italian,Nativity,Saints,Angels,Madonna and Child,https://images.metmuseum.org/CRDImages/ep/original/DT235074.jpg,,,,,,,,,,,,
Young Woman with a Pearl Necklace,1670,Dutch,Necklaces,Portraits,Women,,https://images.metmuseum.org/CRDImages/ep/original/DP145914.jpg,,,,,,,,,,,,
Nymph and Shepherd,1620,German,Nymphs,Shepherds,,,https://images.metmuseum.org/CRDImages/ep/original/DT4386.jpg,,,,,,,,,,,,
Bacchus and Nymphs in a Landscape,1640,Dutch,Nymphs,Putti,Bacchus,Landscapes,https://images.metmuseum.org/CRDImages/ep/original/DP143164.jpg,,,,,,,,,,,,
A Sea Nymph,1755,German,Nymphs,,,,https://images.metmuseum.org/CRDImages/ep/original/57112.jpg,,,,,,,,,,,,
Nymph and Putti in a Vintage Scene; Nymph with a Wreath and Putti with Garlands of Flowers,1763,Flemish,Nymphs,Putti,,,https://images.metmuseum.org/CRDImages/ep/original/DP253872.jpg,,,,,,,,,,,,
Echo,1874,French,Nymphs,,,,https://images.metmuseum.org/CRDImages/ep/original/DP208016.jpg,,,,,,,,,,,,
Landing the Shore End of the Atlantic Cable,1866,British,Oceans,Beaches,Crowd,Ships,https://images.metmuseum.org/CRDImages/ep/original/DP371472.jpg,,,,,,,,,,,,
Oedipus and the Sphinx,1864,French,Oedipus,Sphinx,,,https://images.metmuseum.org/CRDImages/ep/original/DP-14201-023.jpg,,,,,,,,,,,,
Blind Orion Searching for the Rising Sun,1658,French,Orion,Diana,Landscapes,,https://images.metmuseum.org/CRDImages/ep/original/DP148490.jpg,,,,,,,,,,,,
"Self-Portrait with Two Pupils, Marie Gabrielle Capet (1761–1818) and Marie Marguerite Carreaux de Rosemond (died 1788)",1785,French,Painting,Self-portraits,Women,,https://images.metmuseum.org/CRDImages/ep/original/DP320103.jpg,,,,,,,,,,,,
The Interior of an Atelier of a Woman Painter,1789,French,Painting,Interiors,Women,,https://images.metmuseum.org/CRDImages/ep/original/DP320098.jpg,,,,,,,,,,,,
The Experts,1837,French,Painting,Satire,Monkeys,,https://images.metmuseum.org/CRDImages/ep/original/DT209332.jpg,,,,,,,,,,,,
Ariadne,1894,British,Panthers,Animals,Ariadne,Satyrs,https://images.metmuseum.org/CRDImages/ep/original/DP169627.jpg,,,,,,,,,,,,
In Full Sunlight (En plein soleil),1876,French,Parasols,Gardens,Boys,Girls,https://images.metmuseum.org/CRDImages/ep/original/DT2628.jpg,Women,,,,,,,,,,,
Still Life with Peaches,1881,French,Peaches,Still Life,,,https://images.metmuseum.org/CRDImages/ep/original/DT1140.jpg,,,,,,,,,,,,
Peacocks,1683,Dutch,Peacocks,Monkeys,Squirrels,,https://images.metmuseum.org/CRDImages/ep/original/DP146481.jpg,,,,,,,,,,,,
Still Life with Flowers and Prickly Pears,1880,French,Pears,Flowers,Still Life,Vases,https://images.metmuseum.org/CRDImages/ep/original/DP257756.jpg,,,,,,,,,,,,
Peonies,1864,French,Peonies,Leaves,Vases,,https://images.metmuseum.org/CRDImages/ep/original/DP123836.jpg,,,,,,,,,,,,
Esther before Ahasuerus,1613,Italian,Performance,Men,Women,Actors,https://images.metmuseum.org/CRDImages/ep/original/DT1440.jpg,,,,,,,,,,,,
"Three Saints: Roch, Anthony Abbot, and Lucy",1508,Italian,Pigs,Saint Anthony,Men,Women,https://images.metmuseum.org/CRDImages/ep/original/DP214439.jpg,Saints,,,,,,,,,,,
A Bashi-Bazouk,1875,French,Pipes,Men,Orientalist,,https://images.metmuseum.org/CRDImages/ep/original/DT240201.jpg,,,,,,,,,,,,
Saint Benedict,1640,Spanish,Pitchers,Men,Saints,,https://images.metmuseum.org/CRDImages/ep/original/DT10251.jpg,,,,,,,,,,,,
Diana and Cupid,1761,Italian,Playing,Cupid,Diana,Dogs,https://images.metmuseum.org/CRDImages/ep/original/DT1571.jpg,,,,,,,,,,,,
Florinda,1853,German,Ponds,Women,Female Nudes,,https://images.metmuseum.org/CRDImages/ep/original/DP159188.jpg,,,,,,,,,,,,
Selvaggia Sassetti (born 1470),1487,Italian,Portraits,Women,,,https://images.metmuseum.org/CRDImages/ep/original/DP-17015-001.jpg,,,,,,,,,,,,
Saint Justina of Padua,1490,Italian,Portraits,Women,Saints,,https://images.metmuseum.org/CRDImages/ep/original/DT236982.jpg,,,,,,,,,,,,
Portrait of a Young Woman,1490,Italian,Portraits,Women,,,https://images.metmuseum.org/CRDImages/ep/original/DP161260.jpg,,,,,,,,,,,,
Saint Lucy,1499,Italian,Portraits,Women,Saints,,https://images.metmuseum.org/CRDImages/ep/original/ep30.95.292.bw.R.jpg,,,,,,,,,,,,
Portrait of an Italian Woman,1500,German,Portraits,Women,,,https://images.metmuseum.org/CRDImages/ep/original/DP280389.jpg,,,,,,,,,,,,
